,sigmaritan,artistName,trackName,msPlayed,duration,minutes
62750,elena_timbur,Owl City,Fireflies,228298,228347.0,3.8057833333333333
62754,alex_clefos,Warriyo,Mortals,228340,228340.0,3.8056666666666668
62755,vasile_papaluta,Warriyo,Mortals,228340,228340.0,3.8056666666666668
62766,vasile_papaluta,Blind Channel,Left Outside Alone,228330,228331.0,3.8055166666666667
62768,vlada_pulbere,Blind Channel,Left Outside Alone,228330,228331.0,3.8055166666666667
62795,nicolae_gherman,Cage The Elephant,Back Against The Wall,228320,228320.0,3.8053333333333335
62872,vasile_papaluta,Papa Roach,Stand Up,228299,228300.0,3.805
63010,vasile_papaluta,Fearless Soul,One Day It Will Be All Over,228298,228299.0,3.8049833333333334
63011,vasile_papaluta,Betty Booom,Betty Boop (Electro Swing),228292,228293.0,3.804883333333333
63023,arina_coroliuc,Carla's Dreams,Beretta,228283,228283.0,3.8047166666666667
63024,vasile_papaluta,Black Veil Brides,In The End,228280,228280.0,3.804666666666667
63026,elena_timbur,Black Veil Brides,In The End,228280,228280.0,3.804666666666667
63028,nicolae_gherman,Dave,Black,228280,228280.0,3.804666666666667
63034,arina_coroliuc,Kygo,Higher Love,206398,228267.0,3.80445
63035,vasile_papaluta,Kygo,Higher Love,228267,228267.0,3.80445
63036,nicolae_gherman,Pop Smoke,30 (feat. Bizzy Banks),228251,228252.0,3.8042
63037,nicolae_gherman,Brutalist,Movements,228249,228249.0,3.80415
63038,andreea_covalevschi,Megadeth,The Skull Beneath the Skin,219306,228227.0,3.8037833333333335
63049,alex_clefos,Breaking Benjamin,Had Enough,228213,228213.0,3.80355
63085,vasile_papaluta,Haarp Cord,Barbat Adevarat,228200,228200.0,3.8033333333333332
63202,vasile_papaluta,Skillet,Hard to Find,228186,228187.0,3.8031166666666665
63205,irina_tiora,Saavan,Young Minds,228186,228187.0,3.8031166666666665
63206,denis_smocvin,Big Gigantic,"All of Me (feat. Logic, ROZES)",228169,228169.0,3.8028166666666667
63210,irina_tiora,The Smashing Pumpkins,Ramona,215536,228160.0,3.8026666666666666
63212,nicolae_gherman,Suede,Trash (Singles Version),228160,228160.0,3.8026666666666666
63216,vladimir_stojoc,JP Cooper,Change,228157,228158.0,3.8026333333333335
63217,nicolae_gherman,ODESZA,Late Night,228154,228155.0,3.802583333333333
63227,vasile_papaluta,Bring Me The Horizon,Can You Feel My Heart,228146,228147.0,3.80245
63228,marius_sclearuc,Bring Me The Horizon,Can You Feel My Heart,228146,228147.0,3.80245
63232,alex_clefos,Bring Me The Horizon,Can You Feel My Heart,228146,228147.0,3.80245
63241,elena_timbur,Bring Me The Horizon,Can You Feel My Heart,228146,228147.0,3.80245
63254,marius_sclearuc,Muse,Dig Down,228146,228147.0,3.80245
63264,vlada_pulbere,Bring Me The Horizon,Can You Feel My Heart,228146,228147.0,3.80245
63317,vladimir_stojoc,Post Malone,Sugar Wraith,228146,228147.0,3.80245
63376,denis_smocvin,Bring Me The Horizon,Can You Feel My Heart,228146,228147.0,3.80245
63392,vladimir_stojoc,Bring Me The Horizon,Can You Feel My Heart,228146,228147.0,3.80245
63520,arina_coroliuc,One Direction,Steal My Girl,228133,228133.0,3.802216666666667
63521,vasile_papaluta,One Direction,Steal My Girl,228133,228133.0,3.802216666666667
63523,eduard_balamatiuc,One Direction,Steal My Girl,228133,228133.0,3.802216666666667
63548,vasile_papaluta,Nickelback,Lullaby,228106,228107.0,3.8017833333333333
63552,andreea_covalevschi,Nina Simone,Plain Gold Ring - 2013 Remastered Version,228104,228104.0,3.8017333333333334
63556,nicolae_gherman,Adele,Rolling in the Deep,228093,228093.0,3.80155
63559,arina_coroliuc,Adele,Rolling in the Deep,228093,228093.0,3.80155
63561,eduard_balamatiuc,Adele,Rolling in the Deep,228093,228093.0,3.80155
63562,irina_tiora,Adele,Rolling in the Deep,224922,228093.0,3.80155
63581,vlada_pulbere,Adele,Rolling in the Deep,228093,228093.0,3.80155
63584,irina_tiora,Brother Moses,Sam & Diane,228087,228088.0,3.8014666666666668
63586,vasile_papaluta,Panic! At The Disco,Mad as Rabbits,228053,228053.0,3.800883333333333
63587,andreea_covalevschi,Aphex Twin,Pulsewidth,228053,228053.0,3.800883333333333
63588,andreea_covalevschi,Nirvana,Scentless Apprentice,225666,228053.0,3.800883333333333
63590,alex_clefos,Disturbed,Sons of Plunder,237310,228027.0,3.80045
63603,arina_coroliuc,Taylor Swift,Christmas Tree Farm,228026,228027.0,3.80045
63620,vasile_papaluta,Taylor Swift,Christmas Tree Farm,228026,228027.0,3.80045
63644,vasile_papaluta,Disturbed,Sons of Plunder,228026,228027.0,3.80045
63773,nicolae_gherman,Synthwave Goose,Blade Runner 2049,228019,228020.0,3.800333333333333
63784,arina_coroliuc,Coldplay,My Universe,226198,228000.0,3.8
63785,vasile_papaluta,Coldplay,My Universe,226198,228000.0,3.8
63786,eduard_balamatiuc,Max Korzh,Пролетарка,228000,228000.0,3.8
63789,irina_tiora,Khushi,Like a City,228000,228000.0,3.8
63791,vasile_papaluta,Zayde Wølf,Animal,228000,228000.0,3.8
63798,irina_tiora,Daughter,Switzerland,228000,228000.0,3.8
63804,irina_tiora,Coldplay,My Universe,226198,228000.0,3.8
63814,arina_coroliuc,Yola,Dancing Away In Tears,228000,228000.0,3.8
63818,nicolae_gherman,Lil Tjay,Go Crazy,228000,228000.0,3.8
63825,eduard_balamatiuc,Justin Bieber,Beauty And A Beat,227986,227987.0,3.7997833333333335
63839,marius_sclearuc,Interstellar Noise,Reflection,227975,227975.0,3.7995833333333335
63840,nicolae_gherman,Fatboy Slim,Praise You - Radio Edit,227973,227973.0,3.79955
63846,nicolae_gherman,Young Dolph,Case Closed,231151,227912.0,3.7985333333333333
63848,nicolae_gherman,2 Chainz,We Own It (Fast & Furious),227906,227907.0,3.79845
63849,vasile_papaluta,2 Chainz,We Own It (Fast & Furious),227906,227907.0,3.79845
63861,vasile_papaluta,Katy Perry,Firework,227893,227893.0,3.798216666666667
63866,nicolae_gherman,Kanye West,Everything I Am,227893,227893.0,3.798216666666667
63870,arina_coroliuc,Nina Nesbitt,"Oh Holy Night - Recorded at Metropolis Studios, London",227887,227887.0,3.7981166666666666
63872,vasile_papaluta,Nina Nesbitt,"Oh Holy Night - Recorded at Metropolis Studios, London",227887,227887.0,3.7981166666666666
63873,vasile_papaluta,Hollywood Undead,Riot,227882,227882.0,3.798033333333333
63880,nicolae_gherman,Pornofilmy,Система,227875,227875.0,3.7979166666666666
63911,nicolae_gherman,Vince Staples,WHEN SPARKS FLY,227873,227873.0,3.7978833333333335
63913,nicolae_gherman,Daft Punk,Voyager,227866,227867.0,3.7977833333333333
63915,vasile_papaluta,JAY-Z,I Just Wanna Love U (Give It 2 Me),227866,227867.0,3.7977833333333333
63918,vasile_papaluta,The Score,Only One,227853,227853.0,3.79755
63920,vasile_papaluta,Papa Roach,Born For Greatness,227847,227847.0,3.79745
63959,andreea_covalevschi,The Pretty Reckless,Kill Me,227840,227840.0,3.7973333333333334
63961,vasile_papaluta,Clean Bandit,Rather Be (feat. Jess Glynne),227833,227833.0,3.7972166666666665
63962,marius_purici,Clean Bandit,Rather Be (feat. Jess Glynne),227833,227833.0,3.7972166666666665
63969,arina_coroliuc,Clean Bandit,Rather Be (feat. Jess Glynne),286216,227833.0,3.7972166666666665
63973,vasile_papaluta,Seolo,Giving Up,227812,227813.0,3.796883333333333
63974,elena_timbur,Demi Lovato,Anyone,227785,227813.0,3.796883333333333
63976,irina_tiora,Jaymes Young,Spaces,227812,227813.0,3.796883333333333
63978,nicolae_gherman,Meek Mill,Blue Notes,227808,227809.0,3.7968166666666665
63984,eduard_balamatiuc,James Smith,Call Me When It's Over,227800,227801.0,3.796683333333333
64000,nicolae_gherman,Joey Bada$$,Escape 120,227786,227786.0,3.7964333333333333
64001,nicolae_gherman,Valeria Stoica,Gravity,227760,227760.0,3.796
64002,elena_timbur,Katy Perry,Teenage Dream,227760,227741.0,3.7956833333333333
64004,andreea_covalevschi,John Frusciante,My Smile Is A Rifle,227733,227733.0,3.79555
64005,irina_tiora,The Hardkiss,Stones,227720,227720.0,3.7953333333333332
64006,nicolae_gherman,KAYTRANADA,YOU'RE THE ONE,227706,227707.0,3.7951166666666665
64007,arina_coroliuc,Alessia Cara,Out Of Love,227693,227693.0,3.7948833333333334
64019,eduard_balamatiuc,Alessia Cara,Out Of Love,227693,227693.0,3.7948833333333334
64022,irina_tiora,Willie J Healey,For You,227681,227681.0,3.7946833333333334
64024,vasile_papaluta,Green Day,¿Viva La Gloria? (Little Girl),227680,227680.0,3.7946666666666666
64026,vasile_papaluta,Splean,Выхода нет,227653,227653.0,3.794216666666667
64027,nicolae_gherman,Dr. Dre,It's All On Me,227653,227653.0,3.794216666666667
64028,vasile_papaluta,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,227653,227653.0,3.794216666666667
64031,vasile_papaluta,TWICE,Four-leaf Clover,227653,227653.0,3.794216666666667
64035,arina_coroliuc,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,227653,227653.0,3.794216666666667
64042,nicolae_gherman,Splean,Выхода нет,227653,227653.0,3.794216666666667
64044,nicolae_gherman,BROCKHAMPTON,QUEER,227648,227648.0,3.7941333333333334
64047,nicolae_gherman,Pornofilmy,Нас догонит любовь,227601,227601.0,3.79335
64050,vasile_papaluta,Jinja,Machine Gun,227600,227600.0,3.7933333333333334
64053,andreea_covalevschi,Korn,Somebody Someone,227586,227587.0,3.7931166666666667
64060,vasile_papaluta,Juice WRLD,Cigarettes,227527,227527.0,3.792116666666667
64062,irina_tiora,ANIMA!,Overflow,227506,227507.0,3.7917833333333335
64063,arina_coroliuc,Irina Rimes,Cosmos,227500,227500.0,3.7916666666666665
64064,eduard_balamatiuc,Irina Rimes,Cosmos,227500,227500.0,3.7916666666666665
64132,vlada_pulbere,Irina Rimes,Cosmos,227500,227500.0,3.7916666666666665
64178,arina_coroliuc,R. City,Locked Away (feat. Adam Levine),227480,227480.0,3.791333333333333
64180,vasile_papaluta,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",227478,227478.0,3.7913
64181,nicolae_gherman,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",211781,227478.0,3.7913
64182,vasile_papaluta,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",227478,227478.0,3.7913
64208,arina_coroliuc,RIOPY,New World,227466,227467.0,3.7911166666666665
64209,nicolae_gherman,Muse,Hysteria,227440,227440.0,3.7906666666666666
64214,vasile_papaluta,Muse,Hysteria,227440,227440.0,3.7906666666666666
64251,arina_coroliuc,Rosi Golan,Can't Go Back,227413,227413.0,3.790216666666667
64252,vasile_papaluta,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),227395,227395.0,3.7899166666666666
64255,elena_timbur,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),227379,227395.0,3.7899166666666666
64260,eduard_balamatiuc,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),227395,227395.0,3.7899166666666666
64269,arina_coroliuc,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),227395,227395.0,3.7899166666666666
64272,nicolae_gherman,AnnenMayKantereit,Spätsommerregen,227392,227392.0,3.7898666666666667
64273,vladimir_stojoc,Tosh,Simplu,227380,227380.0,3.7896666666666667
64309,vasile_papaluta,Solence,Deafening,227378,227379.0,3.78965
64318,andreea_covalevschi,Morphine,Introductions / Potion - Live,227373,227373.0,3.78955
64319,nicolae_gherman,Denzel Curry,SUMO | ZUMO,221576,227373.0,3.78955
64323,irina_tiora,The Messenger Birds,Phantom Limb,227365,227366.0,3.789433333333333
64324,andreea_covalevschi,Public Enemy,Bring Tha Noize,227360,227360.0,3.7893333333333334
64325,nicolae_gherman,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,217313,227360.0,3.7893333333333334
64351,vasile_papaluta,JAY-Z,Feelin' It,227360,227360.0,3.7893333333333334
64366,elena_timbur,Johann Sebastian Bach,"French Suite No. 4 in E-Flat Major, BWV 815: IV. Gavotte",227346,227347.0,3.7891166666666667
64367,arina_coroliuc,Katy Perry,The One That Got Away,224727,227333.0,3.788883333333333
64370,vasile_papaluta,Ashes Remain,The Meditation (Luke 15),227333,227333.0,3.788883333333333
64371,arina_coroliuc,Patricia Kaas,Et S'il Fallait Le Faire,226766,227307.0,3.78845
64373,vasile_papaluta,Spoon,My Babe,227267,227268.0,3.7878
64374,vasile_papaluta,Calvin Harris,Outside (feat. Ellie Goulding),227266,227267.0,3.7877833333333335
64376,nicolae_dubenco,AJR,The Good Part,227266,227267.0,3.7877833333333335
64379,eduard_balamatiuc,Calvin Harris,Outside (feat. Ellie Goulding),227266,227267.0,3.7877833333333335
64386,arina_coroliuc,Calvin Harris,Outside (feat. Ellie Goulding),227266,227267.0,3.7877833333333335
64411,denis_smocvin,Bring Me The Horizon,medicine,227265,227265.0,3.78775
64413,marius_sclearuc,Big Spring,Keep The Lights On Me,227261,227262.0,3.7877
64414,vasile_papaluta,The Vamps,Treading Water,227253,227253.0,3.78755
64416,nicolae_gherman,Dr. Dre,Animals,227253,227253.0,3.78755
64419,vasile_papaluta,2Scratch,Fake,227234,227234.0,3.7872333333333335
64429,vasile_papaluta,ZICO,Any song,227226,227227.0,3.7871166666666665
64430,andreea_covalevschi,Testament,Let Go of My World,227226,227227.0,3.7871166666666665
64442,andreea_covalevschi,Gorillaz,Plastic Beach (feat. Mick Jones and Paul Simonon),227213,227213.0,3.7868833333333334
64464,andreea_covalevschi,Rage Against The Machine,Clear The Lane - Demo,227200,227200.0,3.7866666666666666
64465,vladimir_stojoc,Allem Iversom,The Ridge,227200,227200.0,3.7866666666666666
64466,vasile_papaluta,NEFFEX,Best of Me,227200,227200.0,3.7866666666666666
64479,vladimir_stojoc,Madison Beer,Homesick,227197,227197.0,3.7866166666666667
64480,andreea_covalevschi,Sepultura,Kaiowas - Tribal Jam,227186,227187.0,3.78645
64481,arina_coroliuc,Sara Kays,Remember That Night?,227186,227186.0,3.7864333333333335
64483,elena_timbur,Sara Kays,Remember That Night?,227186,227186.0,3.7864333333333335
64484,eduard_balamatiuc,Sara Kays,Remember That Night?,227186,227186.0,3.7864333333333335
64496,vlada_pulbere,Sara Kays,Remember That Night?,227186,227186.0,3.7864333333333335
64500,andreea_covalevschi,TOOL,Sweat,227173,227173.0,3.786216666666667
64501,nicolae_gherman,U2,Ordinary Love - Extraordinary Mix,227173,227173.0,3.786216666666667
64507,vasile_papaluta,BAEKHYUN,Candy,227173,227173.0,3.786216666666667
64552,vlada_pulbere,Phantogram,Black Out Days,227160,227160.0,3.786
64571,nicolae_gherman,Antonio Vivaldi,"Vivaldi: Viola d'amore Concerto in D Major, RV 392: II. Largo",227160,227160.0,3.786
64576,vasile_papaluta,Kings of Leon,Be Somebody,227146,227147.0,3.7857833333333333
64577,nicolae_gherman,Kings of Leon,Be Somebody,227146,227147.0,3.7857833333333333
64582,vasile_papaluta,Panic! At The Disco,New Perspective,226786,227093.0,3.784883333333333
64584,arina_coroliuc,Coldplay,Sparks,227093,227093.0,3.784883333333333
64585,irina_tiora,Coldplay,Sparks,227093,227093.0,3.784883333333333
64589,vasile_papaluta,Akon,Chammak Challo,227091,227091.0,3.78485
64590,nicolae_gherman,alt-J,Breezeblocks,227080,227080.0,3.784666666666667
64592,alex_clefos,Device,Wish,227080,227080.0,3.784666666666667
64594,nicolae_gherman,A$AP Rocky,Angels,227080,227080.0,3.784666666666667
64595,arina_coroliuc,Galantis,Runaway (U & I),227073,227074.0,3.7845666666666666
64596,andreea_covalevschi,Cryptic Slaughter,Could Be Worse,227066,227067.0,3.78445
64597,vasile_papaluta,Inner Circle,Sweat (A La La La La Long),227067,227067.0,3.78445
64605,marius_sclearuc,Twin Wild,My Heart,227046,227046.0,3.7841
64606,vasile_papaluta,G-Eazy,Leviathan,227026,227027.0,3.7837833333333335
64607,vasile_papaluta,Stas Mikhaylov,Золотое сердце,227026,227027.0,3.7837833333333335
64608,alex_clefos,Pham,Movements (feat. Yung Fusion),227027,227027.0,3.7837833333333335
64609,marius_purici,Julie Anna,Shine Bright Like a Diamond,227022,227022.0,3.7837
64614,nicolae_gherman,Nothing But Thieves,Six Billion,227013,227013.0,3.78355
64616,arina_coroliuc,Zhuki,Батарейка,227000,227000.0,3.783333333333333
64617,eduard_balamatiuc,Jason Derulo,The Other Side,226986,226987.0,3.7831166666666665
64618,vasile_papaluta,Doja Cat,Streets,226986,226987.0,3.7831166666666665
64620,andreea_covalevschi,Pantera,The Great Southern Trendkill,226973,226973.0,3.7828833333333334
64630,denis_smocvin,Gryffin,Hurt People (with Aloe Blacc),226232,226966.0,3.782766666666667
64631,marius_sclearuc,The Last Sighs of the Wind,Anxiety,226951,226952.0,3.7825333333333333
64632,nicolae_gherman,Ocean Wisdom,Brick or Bat,211796,226945.0,3.7824166666666668
64639,nicolae_gherman,Shakira,Me Enamoré,226893,226893.0,3.78155
64640,nicolae_gherman,Skryptonite,Polozhenie - Izzamuzzic Remix,273520,226880.0,3.7813333333333334
64647,nicolae_dubenco,Skryptonite,Polozhenie - Izzamuzzic Remix,361820,226880.0,3.7813333333333334
64651,vasile_papaluta,Ava Max,Sweet but Psycho - Morgan Page Dance Remix,226875,226875.0,3.78125
64656,irina_tiora,Tiny Stills,Everything Is Going Great,226867,226868.0,3.7811333333333335
64657,alex_clefos,Disturbed,Devour,226866,226867.0,3.7811166666666667
64658,vasile_papaluta,Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),226863,226864.0,3.781066666666667
64659,nicolae_gherman,JID,Workin Out,215340,226859.0,3.7809833333333334
64660,arina_coroliuc,Sara Kays,Chosen Last,226847,226847.0,3.7807833333333334
64661,vlada_pulbere,Chase Atlantic,OHMAMI,226835,226835.0,3.7805833333333334
64668,vasile_papaluta,Chase Atlantic,OHMAMI,226835,226835.0,3.7805833333333334
64672,alex_clefos,Creed,Overcome,226826,226827.0,3.78045
64674,nicolae_gherman,Twenty One Pilots,Polarize,226786,226787.0,3.7797833333333335
64675,vladimir_stojoc,Twenty One Pilots,Polarize,226786,226787.0,3.7797833333333335
64677,marius_sclearuc,Rammstein,Amerika,220691,226760.0,3.779333333333333
64678,nicolae_gherman,Rammstein,Amerika,226760,226760.0,3.779333333333333
64703,vasile_papaluta,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),226742,226743.0,3.77905
64705,vasile_papaluta,Dante Rose,Roses,226741,226742.0,3.7790333333333335
64714,marius_sclearuc,Niechęć,Echotony,226736,226736.0,3.7789333333333333
64716,eduard_balamatiuc,The Chainsmokers,Who Do You Love,226733,226733.0,3.7788833333333334
64717,vasile_papaluta,The Chainsmokers,Who Do You Love,226733,226733.0,3.7788833333333334
64718,vasile_papaluta,Unknown Brain,Separate Ways,226697,226697.0,3.7782833333333334
64721,vasile_papaluta,Panic! At The Disco,The Ballad of Mona Lisa,226680,226680.0,3.778
64755,vladimir_stojoc,JP Cooper,Perfect Strangers - Band Version,226679,226679.0,3.7779833333333332
64756,nicolae_gherman,Isaiah Rashad,True Story (feat. Jay Rock & Jay Worthy),226666,226667.0,3.7777833333333333
64780,vasile_papaluta,Miracle Of Sound,Wake the White Wolf,226659,226659.0,3.77765
64781,irina_tiora,Miracle Of Sound,Wake the White Wolf,226659,226659.0,3.77765
64782,vlada_pulbere,ford.,4:38am (feat. Barrie),226657,226657.0,3.777616666666667
